time,airtime,channel,co2,coding_rate,data_rate,dev_id,frequency,gtw_id,humidity,latitude,longitude,modulation,pm10,pm25,rssi,snr,temp,timestamp
2020-02-01T21:39:39.566220515Z,113152000,4,578,,SF8BW125,sbox11,904.7,sds-gateway-1,60.04,,,,0,0,-55,11.75,15.8,1951508804
2020-02-01T21:41:42.029302167Z,61696000,7,361,,SF7BW125,sbox4,905.3,sds-alex-apt,59.16,,,,0,0,-45,9.75,11.19,2174564492
2020-02-01T21:43:11.886406537Z,61696000,6,1743,,SF7BW125,sbox2,905.1,center-for-civic-innovation,49.79,,,,17,17,-48,10.25,19.95,3277388412
2020-02-01T21:46:23.051406989Z,71936000,5,1429,,SF7BW125,sbox5,904.9,center-for-civic-innovation,40.09,,,,9,9,-53,8.75,20.58,3468632044
2020-02-01T21:47:39.745994579Z,71936000,6,1656,,SF7BW125,sbox8,905.1,center-for-civic-innovation,50.7,,,,10,10,-54,10.25,21.05,3545301628
2020-02-01T21:49:20.172414866Z,113152000,4,783,,SF8BW125,sbox9,904.7,center-for-civic-innovation,53.82,,,,15,15,-46,11.25,19.78,3645702252
2/1/2020 9:51:04 PM,61696000,2,127,,SF7BW125,sbox6,904.3,sds-gateway-3,60.83,,,,0,0,-11,8.25,12.83,1958927163
2020-02-01T21:54:39.507915252Z,113152000,3,573,,SF8BW125,sbox11,904.5,sds-gateway-1,59.66,,,,2,2,-57,12.25,16.37,2851494524
2020-02-01T21:58:11.817367568Z,61696000,4,1927,,SF7BW125,sbox2,904.7,center-for-civic-innovation,50.02,,,,8,8,-53,9.75,20.26,4177376411
2020-02-01T22:01:23.056262677Z,61696000,4,1529,,SF7BW125,sbox5,904.7,center-for-civic-innovation,41.09,,,,10,10,-51,10.75,20.72,73638227
2020-02-01T22:02:39.739577446Z,61696000,3,1800,,SF7BW125,sbox8,904.5,center-for-civic-innovation,50.18,,,,10,10,-54,9,20.96,150301107
2020-02-01T22:06:04.550676871Z,61696000,3,139,,SF7BW125,sbox6,904.5,sds-gateway-3,61.7,,,,0,0,-12,9,12.57,2858918331
2020-02-01T22:07:12.985460929Z,205824000,2,1562,,SF9BW125,sbox7,904.3,center-for-civic-innovation,43.32,,,,0,0,-100,-0.5,20.98,423477524
2020-02-01T22:09:39.560144307Z,113152000,7,560,,SF8BW125,sbox11,905.3,sds-gateway-1,60.79,,,,3,3,-59,11,15.36,3751479780
2020-02-01T22:11:42.022629669Z,61696000,7,358,,SF7BW125,sbox4,905.3,sds-alex-apt,60.75,,,,4,0,-48,9.5,10.11,153296644
2020-02-01T22:13:11.847498013Z,61696000,6,2008,,SF7BW125,sbox2,905.1,center-for-civic-innovation,50.03,,,,0,0,-51,9.5,20.61,782396204
2020-02-01T22:16:23.002254786Z,61696000,7,1574,,SF7BW125,sbox5,905.3,center-for-civic-innovation,40.42,,,,9,9,-113,-0.75,21.44,973621868
2020-02-01T22:17:39.689376651Z,61696000,5,1847,,SF7BW125,sbox8,904.9,center-for-civic-innovation,50.47,,,,8,8,-57,9.25,20.89,1050278604
2020-02-01T22:21:04.466779201Z,61696000,6,150,,SF7BW125,sbox6,905.1,sds-gateway-3,62.36,,,,0,0,-11,8.75,12.3,3758908892
2020-02-01T22:24:39.503468701Z,113152000,7,548,,SF8BW125,sbox11,905.3,sds-gateway-1,59.79,,,,5,5,-111,-9.5,15.52,356498036
2020-02-01T22:26:42.069560469Z,61696000,4,361,,SF7BW125,sbox4,904.7,sds-alex-apt,62.58,,,,0,0,-48,9.5,9.58,1053284627
2020-02-01T22:28:12.019343399Z,61696000,3,2054,,SF7BW125,sbox2,904.5,center-for-civic-innovation,49.57,,,,2,2,-53,10,20.89,1682383723
2020-02-01T22:31:22.993203929Z,61696000,2,1565,,SF7BW125,sbox5,904.3,center-for-civic-innovation,39.47,,,,10,10,-49,7.25,21.85,1873605387
2020-02-01T22:32:39.698991959Z,61696000,4,1818,,SF7BW125,sbox8,904.7,center-for-civic-innovation,50.47,,,,8,8,-54,9.75,21.05,1950255315
2020-02-01T22:36:04.497883392Z,61696000,1,148,,SF7BW125,sbox6,904.1,sds-gateway-3,62.99,,,,1,1,-11,9,12.19,363932643
2020-02-01T22:39:39.580516595Z,113152000,1,531,,SF8BW125,sbox11,904.1,sds-gateway-1,61.3,,,,5,5,-106,-5.5,13.77,1256484060
2020-02-01T22:43:11.832973776Z,61696000,6,2090,,SF7BW125,sbox2,905.1,center-for-civic-innovation,49.02,,,,4,4,-52,11.25,21.05,2582371100
2020-02-01T22:46:22.998987772Z,61696000,1,1618,,SF7BW125,sbox5,904.1,center-for-civic-innovation,38.47,,,,10,10,-63,9.5,21.71,2773588915
2020-02-01T22:47:39.600273029Z,61696000,2,1832,,SF7BW125,sbox8,904.3,center-for-civic-innovation,50.7,,,,9,9,-54,7.25,21.16,2850232459
2020-02-01T22:51:04.51561516Z,61696000,6,145,,SF7BW125,sbox6,905.1,sds-gateway-3,63.46,,,,2,2,-13,10.25,11.95,1263923844
2020-02-01T22:54:39.487143351Z,113152000,3,538,,SF8BW125,sbox11,904.5,sds-gateway-1,61.64,,,,0,0,-57,11.25,13.38,2156470636
2020-02-01T22:56:41.977078181Z,61696000,2,364,,SF7BW125,sbox4,904.3,sds-alex-apt,62.98,,,,0,0,-42,7.5,9.18,2853260739
2020-02-01T22:58:11.831820913Z,61696000,0,2201,,SF7BW125,sbox2,903.9,center-for-civic-innovation,48.9,,,,1,1,-54,9.5,21.17,3482358747
2020-02-01T23:01:23.002353319Z,61696000,2,1616,,SF7BW125,sbox5,904.3,center-for-civic-innovation,39.08,,,,8,8,-60,8.5,21.3,3673572659
2020-02-01T23:02:39.630128039Z,61696000,0,1849,,SF7BW125,sbox8,903.9,center-for-civic-innovation,50.64,,,,0,0,-114,-3.5,21.14,3750209803
2020-02-01T23:06:04.455163971Z,61696000,1,151,,SF7BW125,sbox6,904.1,sds-gateway-3,63.88,,,,0,0,-13,10.25,11.86,2163915523
2020-02-01T23:09:39.525779012Z,113152000,0,524,,SF8BW125,sbox11,903.9,sds-gateway-1,62.2,,,,0,0,-57,11.25,12.68,3056457132
2020-02-01T23:11:42.027235744Z,61696000,3,371,,SF7BW125,sbox4,904.5,sds-alex-apt,63.29,,,,0,0,-45,10.5,9.04,3753249331
2020-02-01T23:13:11.941379642Z,61696000,0,2028,,SF7BW125,sbox2,903.9,center-for-civic-innovation,48.45,,,,0,0,-107,-5.5,21.2,87378659
2020-02-01T23:16:23.010357703Z,61696000,5,1623,,SF7BW125,sbox5,904.9,center-for-civic-innovation,39.51,,,,7,7,-64,12,21.29,278588612
2020-02-01T23:17:39.608202579Z,61696000,5,1857,,SF7BW125,sbox8,904.9,center-for-civic-innovation,50.85,,,,1,1,-60,10.75,21.1,355219364
2020-02-01T23:21:04.482070505Z,61696000,3,145,,SF7BW125,sbox6,904.5,sds-gateway-3,64.18,,,,0,0,-13,9.5,11.71,3063906659
2020-02-01T23:24:39.480715297Z,113152000,2,510,,SF8BW125,sbox11,904.3,sds-gateway-1,62.54,,,,0,0,-53,8.5,13.23,3956444180
2020-02-01T23:24:58.112981402Z,205824000,0,662,,SF9BW125,sbox10,903.9,center-for-civic-innovation,64.44,,,,7,7,-77,11.75,12.65,793711844
2020-02-01T23:26:41.987772838Z,61696000,0,365,,SF7BW125,sbox4,903.9,sds-alex-apt,64.06,,,,0,0,-47,10.25,8.84,358270859
2020-02-01T23:31:22.927203394Z,61696000,7,1717,,SF7BW125,sbox5,905.3,center-for-civic-innovation,39.97,,,,3,3,-113,-4,21.43,1178571948
2020-02-01T23:32:39.640020984Z,61696000,0,1867,,SF7BW125,sbox8,903.9,center-for-civic-innovation,51.06,,,,0,0,-109,-3.5,21.09,1255196667
2020-02-01T23:36:04.510619848Z,61696000,7,154,,SF7BW125,sbox6,905.3,sds-gateway-3,64.39,,,,0,0,-13,9.5,11.57,3963896884
2020-02-01T23:39:39.464689444Z,113152000,1,501,,SF8BW125,sbox11,904.1,sds-gateway-1,62.89,,,,0,0,-57,12.5,12.13,561464132
2020-02-01T23:39:57.99978887Z,71936000,2,610,,SF7BW125,sbox10,904.3,center-for-civic-innovation,65.02,,,,9,9,-91,8.5,12.27,1693572675
2020-02-01T23:41:42.043840154Z,61696000,2,371,,SF7BW125,sbox4,904.3,sds-alex-apt,63.9,,,,0,0,-43,7.5,8.66,1258259907
2020-02-01T23:42:06.686595568Z,205824000,7,1977,,SF9BW125,sbox2,905.3,center-for-civic-innovation,47.93,,,,3,3,-109,-0.25,21.2,1822260740
2020-02-01T23:46:22.913338166Z,61696000,2,1689,,SF7BW125,sbox5,904.3,center-for-civic-innovation,39.18,,,,3,3,-51,6.75,21.5,2078555355
2020-02-01T23:47:39.52157345Z,61696000,6,1878,,SF7BW125,sbox8,905.1,center-for-civic-innovation,51.26,,,,0,0,-45,10.25,20.99,2155173708
2020-02-01T23:51:04.437993449Z,61696000,0,165,,SF7BW125,sbox6,903.9,sds-gateway-3,64.3,,,,0,0,-15,10.5,11.29,568922531
2020-02-01T23:54:39.473327993Z,113152000,7,492,,SF8BW125,sbox11,905.3,sds-gateway-1,63.14,,,,0,0,-57,12,12.7,1461451340
2020-02-01T23:54:57.900234524Z,61696000,0,567,,SF7BW125,sbox10,903.9,center-for-civic-innovation,65.55,,,,9,9,-67,10.25,12.11,2593557235
2020-02-01T23:56:41.992437508Z,61696000,0,363,,SF7BW125,sbox4,903.9,sds-alex-apt,64.19,,,,0,0,-45,10.5,8.74,2158249003
2020-02-01T23:57:06.481138456Z,71936000,4,2151,,SF7BW125,sbox2,904.7,center-for-civic-innovation,48.79,,,,3,3,-47,9,21.36,2722114219
2020-02-02T00:01:23.014963659Z,61696000,7,1744,,SF7BW125,sbox5,905.3,center-for-civic-innovation,40.37,,,,4,4,-54,9.25,21.38,2978539196
2020-02-02T00:02:39.540760444Z,61696000,7,1912,,SF7BW125,sbox8,905.3,center-for-civic-innovation,51.73,,,,0,0,-113,-2.75,20.92,3055150892
2020-02-02T00:06:04.503834006Z,61696000,6,163,,SF7BW125,sbox6,905.1,sds-gateway-3,64.67,,,,1,1,-13,10,11.22,1468914396
2020-02-02T00:09:39.437640727Z,113152000,4,492,,SF8BW125,sbox11,904.7,sds-gateway-1,63.02,,,,1,1,-57,11.5,13.4,2361438276
2020-02-02T00:09:57.916979381Z,61696000,6,550,,SF7BW125,sbox10,905.1,center-for-civic-innovation,65.99,,,,9,9,-63,10,12.04,3493552100
2020-02-02T00:11:41.94969828Z,61696000,1,365,,SF7BW125,sbox4,904.1,sds-alex-apt,64.55,,,,0,0,-43,9.5,8.66,3058238259
2020-02-02T00:12:06.50660391Z,61696000,7,2282,,SF7BW125,sbox2,905.3,center-for-civic-innovation,48.76,,,,5,5,-53,10,21.52,3622091284
2020-02-02T00:16:22.947305843Z,61696000,7,1835,,SF7BW125,sbox5,905.3,center-for-civic-innovation,41.18,,,,13,13,-115,-7.5,21.38,3878522204
2020-02-02T00:17:39.530634443Z,61696000,6,1962,,SF7BW125,sbox8,905.1,center-for-civic-innovation,52.11,,,,0,0,-47,11.5,20.89,3955127980
2020-02-02T00:21:04.397713317Z,61696000,7,177,,SF7BW125,sbox6,905.3,sds-gateway-3,64.97,,,,1,1,-15,10,11.23,2368906228
2020-02-02T00:24:39.470057696Z,113152000,0,497,,SF8BW125,sbox11,903.9,sds-gateway-1,63.25,,,,0,0,-54,10.5,13.44,3261425084
2020-02-02T00:24:57.912553631Z,61696000,2,487,,SF7BW125,sbox10,904.3,center-for-civic-innovation,66.91,,,,9,9,-66,7.25,11.72,98580019
2020-02-02T00:26:43.028142038Z,61696000,3,365,,SF7BW125,sbox4,904.5,sds-alex-apt,64.61,,,,0,0,-43,9.5,8.34,3959227147
2020-02-02T00:27:06.483100321Z,61696000,1,2409,,SF7BW125,sbox2,904.1,center-for-civic-innovation,49.25,,,,5,5,-51,11,21.67,227111179
2020-02-02T00:31:22.926350713Z,61696000,3,1448,,SF7BW125,sbox5,904.5,center-for-civic-innovation,37.72,,,,5,5,-95,9.75,21.21,483538251
2020-02-02T00:32:39.546684067Z,61696000,2,2025,,SF7BW125,sbox8,904.3,center-for-civic-innovation,52.19,,,,1,1,-49,8.5,20.88,560137851
2020-02-02T00:36:04.432654245Z,61696000,5,171,,SF7BW125,sbox6,904.9,sds-gateway-3,64.79,,,,3,3,-11,8.75,11.05,3268898308
2020-02-02T00:39:39.436731605Z,113152000,1,500,,SF8BW125,sbox11,904.1,sds-gateway-1,63.25,,,,1,1,-53,11,14.4,4161411516
2020-02-02T00:39:57.911881653Z,61696000,5,471,,SF7BW125,sbox10,904.9,center-for-civic-innovation,67.27,,,,8,8,-66,9.25,11.51,998575076
2020-02-02T00:41:41.94582452Z,61696000,1,375,,SF7BW125,sbox4,904.1,sds-alex-apt,64.87,,,,0,0,-43,9.75,8.01,563249875
2020-02-02T00:42:06.507754886Z,61696000,4,2555,,SF7BW125,sbox2,904.7,center-for-civic-innovation,50.41,,,,6,6,-57,9.25,21.82,1127098379
2020-02-02T00:50:40.485147535Z,205824000,6,2292,,SF9BW125,sbox7,905.1,center-for-civic-innovation,49.21,,,,7,7,-53,11.25,21.21,1641125748
2020-02-02T00:51:04.467598829Z,61696000,2,171,,SF7BW125,sbox6,904.3,sds-gateway-3,64.53,,,,3,3,-11,8.5,10.78,4168890419
2020-02-02T00:54:39.377754198Z,113152000,5,491,,SF8BW125,sbox11,904.9,sds-gateway-1,62.66,,,,1,1,-54,11,14.91,766430932
2020-02-02T00:54:57.932276914Z,61696000,3,465,,SF7BW125,sbox10,904.5,center-for-civic-innovation,67.53,,,,9,9,-65,10,11.38,1898570699
2020-02-02T00:56:42.000934063Z,61696000,5,367,,SF7BW125,sbox4,904.9,sds-alex-apt,64.89,,,,2,2,-41,8.75,7.69,1463239636
2020-02-02T00:57:06.392643256Z,61696000,3,2520,,SF7BW125,sbox2,904.5,center-for-civic-innovation,53.72,,,,5,5,-58,9.5,21.62,2027085611
2020-02-02T01:02:39.435027012Z,61696000,1,1868,,SF7BW125,sbox8,904.1,center-for-civic-innovation,53.68,,,,0,0,-54,11,21.43,2360092515
2020-02-02T01:05:40.295685524Z,71936000,0,1978,,SF7BW125,sbox7,903.9,center-for-civic-innovation,46.46,,,,6,6,-114,-2.75,21,2540974027
2020-02-02T01:06:04.397625052Z,61696000,0,178,,SF7BW125,sbox6,903.9,sds-gateway-3,64.49,,,,0,0,-13,9.25,10.56,773915747
2020-02-02T01:09:39.340451799Z,113152000,6,491,,SF8BW125,sbox11,905.1,sds-gateway-1,62.37,,,,0,0,-55,13,13.95,1666416820
2020-02-02T01:09:57.933292417Z,61696000,1,448,,SF7BW125,sbox10,904.1,center-for-civic-innovation,68.03,,,,7,7,-64,9.5,11.11,2798565835
2020-02-02T01:11:41.959983842Z,61696000,6,365,,SF7BW125,sbox4,905.1,sds-alex-apt,65.31,,,,2,2,-41,9.5,7.42,2363230244
2020-02-02T01:12:06.394113438Z,61696000,6,2289,,SF7BW125,sbox2,905.1,center-for-civic-innovation,53.4,,,,1,1,-61,9.5,20.95,2927073108
2020-02-02T01:17:39.44129441Z,61696000,4,1886,,SF7BW125,sbox8,904.7,center-for-civic-innovation,54.06,,,,0,0,-54,10,21.22,3260068027
2020-02-02T01:20:40.282580797Z,61696000,0,1878,,SF7BW125,sbox7,903.9,center-for-civic-innovation,45.94,,,,6,6,-85,9.25,20.82,3440945971
2020-02-02T01:21:04.430422129Z,61696000,5,188,,SF7BW125,sbox6,904.9,sds-gateway-3,64.59,,,,0,0,-10,9.25,10.43,1673907764
2020-02-02T01:24:39.450452494Z,113152000,0,486,,SF8BW125,sbox11,903.9,sds-gateway-1,63.55,,,,4,4,-55,12.5,13.3,2566403172
2020-02-02T01:24:57.931575765Z,61696000,3,439,,SF7BW125,sbox10,904.5,center-for-civic-innovation,68.45,,,,2,2,-65,9.25,11.06,3698561339
2020-02-02T01:26:41.913109047Z,61696000,0,370,,SF7BW125,sbox4,903.9,sds-alex-apt,65.56,,,,2,2,-43,9.75,7.35,3263220355
2020-02-02T01:27:06.397429964Z,61696000,3,1923,,SF7BW125,sbox2,904.5,center-for-civic-innovation,53.93,,,,3,3,-57,10.75,18.32,3827060275
2020-02-02T01:32:39.435335605Z,61696000,2,1088,,SF7BW125,sbox8,904.3,sds-gateway-1,51.15,,,,0,0,-103,6.5,18.51,3046457123
2020-02-02T01:35:40.288218681Z,61696000,1,884,,SF7BW125,sbox7,904.1,sds-gateway-1,49.6,,,,6,6,-60,8.5,15.25,3227339563
2020-02-02T01:36:04.368969653Z,61696000,0,188,,SF7BW125,sbox6,903.9,sds-gateway-3,64.79,,,,2,2,-13,8.75,10.36,2573900299
2020-02-02T01:39:39.321966059Z,113152000,5,491,,SF8BW125,sbox11,904.9,sds-gateway-1,63.91,,,,1,1,-54,11.75,11.81,3466389996
2020-02-02T01:39:57.929543137Z,61696000,6,426,,SF7BW125,sbox10,905.1,center-for-civic-innovation,68.79,,,,3,3,-65,11.25,10.86,303589764
2020-02-02T01:41:41.961259712Z,61696000,7,371,,SF7BW125,sbox4,905.3,sds-alex-apt,65.33,,,,2,2,-43,9,7.28,4163210860
2020-02-02T01:42:06.435288466Z,61696000,5,1831,,SF7BW125,sbox2,904.9,sds-gateway-1,59.66,,,,0,0,-53,9.5,16.77,3613458940
2020-02-02T01:47:39.390730698Z,61696000,5,1922,,SF7BW125,sbox8,904.9,sds-gateway-1,56.81,,,,0,0,-62,8.5,20.61,3946434428
2020-02-02T01:50:40.233012513Z,61696000,3,962,,SF7BW125,sbox7,904.5,sds-gateway-1,47.91,,,,7,7,-54,9.5,19.83,4127322083
2020-02-02T01:51:04.400983784Z,61696000,7,193,,SF7BW125,sbox6,905.3,sds-gateway-3,64.56,,,,0,0,-15,9.5,10.09,3473892972
2020-02-02T01:54:39.366791707Z,113152000,4,484,,SF8BW125,sbox11,904.7,sds-gateway-1,64.85,,,,4,4,-54,11,10.92,71410420
2020-02-02T01:54:57.935033418Z,61696000,1,414,,SF7BW125,sbox10,904.1,center-for-civic-innovation,69.62,,,,7,7,-63,10,10.46,1203585891
2020-02-02T01:56:41.925552455Z,61696000,4,366,,SF7BW125,sbox4,904.7,sds-alex-apt,65.81,,,,2,2,-45,10.75,6.78,768234571
2020-02-02T01:57:06.467673347Z,61696000,1,1770,,SF7BW125,sbox2,904.1,sds-gateway-1,52.02,,,,0,0,-53,10.25,21.03,218479435
2020-02-02T02:02:39.347404313Z,61696000,7,1846,,SF7BW125,sbox8,905.3,sds-gateway-1,54.52,,,,5,5,-61,10.25,21.37,551444244
2020-02-02T02:05:40.294243621Z,61696000,4,895,,SF7BW125,sbox7,904.7,sds-gateway-1,43.85,,,,6,6,-66,9.75,21.93,732336987
2020-02-02T02:06:04.436731564Z,61696000,3,191,,SF7BW125,sbox6,904.5,sds-gateway-3,64.22,,,,0,0,-12,10.75,9.7,78918867
2020-02-02T02:09:39.320583959Z,113152000,1,483,,SF8BW125,sbox11,904.1,sds-gateway-1,65.29,,,,0,0,-51,10.75,10.3,971397780
2020-02-02T02:09:57.928173468Z,61696000,4,416,,SF7BW125,sbox10,904.7,center-for-civic-innovation,70.12,,,,3,3,-66,10,10.35,824209691
2020-02-02T02:11:41.971302159Z,61696000,0,363,,SF7BW125,sbox4,903.9,sds-alex-apt,65.81,,,,2,2,-46,10.5,6.44,1668225907
2020-02-02T02:12:06.499425136Z,61696000,7,1668,,SF7BW125,sbox2,905.3,sds-gateway-1,50.21,,,,0,0,-54,8.25,22.15,1118466996
2020-02-02T02:17:39.380167787Z,61696000,2,1736,,SF7BW125,sbox8,904.3,sds-gateway-1,53.35,,,,8,8,-58,8,21.85,1451420907
2020-02-02T02:20:40.232473282Z,61696000,6,853,,SF7BW125,sbox7,905.1,sds-gateway-1,42.25,,,,1,1,-59,9.5,22.76,1632319188
2020-02-02T02:21:04.373397736Z,61696000,7,193,,SF7BW125,sbox6,905.3,sds-gateway-3,64.46,,,,2,2,-13,10.5,9.53,978911660
2020-02-02T02:24:39.265540642Z,113152000,2,492,,SF8BW125,sbox11,904.3,sds-gateway-1,65.85,,,,0,0,-52,8.5,10.26,1871385996
2020-02-02T02:24:57.934114022Z,61696000,5,399,,SF7BW125,sbox10,904.9,center-for-civic-innovation,70.2,,,,7,7,-65,10.75,10.45,1724205908
2020-02-02T02:26:41.919320374Z,61696000,4,364,,SF7BW125,sbox4,904.7,sds-alex-apt,66.05,,,,0,0,-40,9.25,5.95,2568217979
2020-02-02T02:27:06.375855951Z,61696000,4,1608,,SF7BW125,sbox2,904.7,sds-gateway-1,49.76,,,,3,3,-54,10,22.59,2018453547
2020-02-02T02:32:39.347754905Z,61696000,5,1665,,SF7BW125,sbox8,904.9,sds-gateway-1,52.9,,,,0,0,-63,9,22.2,2351397244
2020-02-02T02:35:40.186729386Z,61696000,5,808,,SF7BW125,sbox7,904.9,sds-gateway-1,41.77,,,,4,4,-59,10.25,22.94,2532300284
2020-02-02T02:36:04.410996339Z,61696000,6,187,,SF7BW125,sbox6,905.1,sds-gateway-3,64.38,,,,4,4,-11,9.25,9.42,1878904812
2020-02-02T02:39:39.334938564Z,113152000,1,493,,SF8BW125,sbox11,904.1,sds-gateway-1,66.1,,,,8,8,-111,-7,11.52,2771374156
2020-02-02T02:39:57.93742477Z,61696000,0,408,,SF7BW125,sbox10,903.9,center-for-civic-innovation,69.93,,,,9,9,-66,10.5,10.38,2624201971
2020-02-02T02:41:41.881926215Z,61696000,0,358,,SF7BW125,sbox4,903.9,sds-alex-apt,66.15,,,,0,0,-45,10,5.53,3468209915
2020-02-02T02:42:06.420326371Z,61696000,0,1556,,SF7BW125,sbox2,903.9,sds-gateway-1,49.73,,,,1,1,-54,9.5,22.86,2918440251
2020-02-02T02:47:39.278199126Z,61696000,2,1571,,SF7BW125,sbox8,904.3,sds-gateway-1,52.32,,,,2,2,-55,8.25,22.5,3251373387
2020-02-02T02:50:40.249803185Z,61696000,3,791,,SF7BW125,sbox7,904.5,sds-gateway-1,41.56,,,,0,0,-59,10,23.1,3432280283
2020-02-02T02:51:04.352727422Z,61696000,0,203,,SF7BW125,sbox6,903.9,sds-gateway-3,64.15,,,,4,4,-15,11.75,9.23,2778896787
2020-02-02T02:54:39.264009934Z,113152000,3,490,,SF8BW125,sbox11,904.5,sds-gateway-1,65.34,,,,1,1,-55,12.25,12.01,3671362260
2020-02-02T02:54:57.945250906Z,61696000,1,419,,SF7BW125,sbox10,904.1,center-for-civic-innovation,69.75,,,,4,4,-64,10.25,10.1,3524198299
2020-02-02T02:56:41.955748644Z,61696000,2,359,,SF7BW125,sbox4,904.3,sds-alex-apt,66.45,,,,0,0,-42,7.25,5.39,73235283
2020-02-02T02:57:06.371687285Z,61696000,3,1505,,SF7BW125,sbox2,904.5,sds-gateway-1,49.97,,,,3,3,-55,9.75,23.01,3818426659
2020-02-02T03:02:39.330021777Z,61696000,1,1513,,SF7BW125,sbox8,904.1,sds-gateway-1,52.35,,,,0,0,-63,10.5,22.72,4151349643
2020-02-02T03:05:40.194558256Z,61696000,4,768,,SF7BW125,sbox7,904.7,sds-gateway-1,41.38,,,,0,0,-61,10.25,23.16,37295691
2020-02-02T03:09:39.303925741Z,113152000,5,487,,SF8BW125,sbox11,904.9,sds-gateway-1,65.01,,,,0,0,-55,11.75,11.25,276382276
2020-02-02T03:09:57.853771594Z,61696000,2,419,,SF7BW125,sbox10,904.3,center-for-civic-innovation,69.74,,,,3,3,-64,7.25,9.76,129227155
2020-02-02T03:11:41.885576052Z,61696000,4,367,,SF7BW125,sbox4,904.7,sds-alex-apt,66.57,,,,0,0,-47,10,5.09,973228347
2020-02-02T03:12:06.312611067Z,61696000,7,1459,,SF7BW125,sbox2,905.3,sds-gateway-1,50.07,,,,0,0,-55,10.5,23.1,423446068
2020-02-02T03:17:39.27658384Z,61696000,7,1455,,SF7BW125,sbox8,905.3,sds-gateway-1,51.91,,,,1,1,-59,8,22.86,756358612
2020-02-02T03:20:40.131956947Z,61696000,3,743,,SF7BW125,sbox7,904.5,sds-gateway-1,41.07,,,,1,1,-66,10,23.16,937276987
2020-02-02T03:21:04.333830666Z,61696000,4,203,,SF7BW125,sbox6,904.7,sds-gateway-3,64.08,,,,6,6,-15,10.5,8.78,905233059
2020-02-02T03:24:39.255321058Z,113152000,4,503,,SF8BW125,sbox11,904.7,sds-gateway-1,65.01,,,,1,1,-53,11,10.29,1176370220
2020-02-02T03:24:57.849341559Z,61696000,0,435,,SF7BW125,sbox10,903.9,center-for-civic-innovation,70.12,,,,4,4,-67,10.25,9.42,1029223595
2020-02-02T03:26:41.938226756Z,61696000,3,367,,SF7BW125,sbox4,904.5,sds-alex-apt,66.83,,,,0,0,-42,9,4.63,1873221779
2020-02-02T03:27:06.357140369Z,61696000,2,1437,,SF7BW125,sbox2,904.3,sds-gateway-1,50.13,,,,0,0,-54,7.25,23.1,1323432251
2020-02-02T03:32:39.305079762Z,61696000,1,1384,,SF7BW125,sbox8,904.1,sds-gateway-1,51.87,,,,2,2,-59,9.5,22.99,1656334739
2020-02-02T03:35:40.176794456Z,61696000,6,717,,SF7BW125,sbox7,905.1,sds-gateway-1,40.92,,,,1,1,-65,10.5,23.12,1837258156
2020-02-02T03:36:04.368105568Z,61696000,0,197,,SF7BW125,sbox6,903.9,sds-gateway-3,64.35,,,,0,0,-15,11,8.8,1805226931
2020-02-02T03:39:39.220912976Z,113152000,0,505,,SF8BW125,sbox11,903.9,sds-gateway-1,66.14,,,,1,1,-106,-6.25,9.33,2076358564
2020-02-02T03:39:57.862941368Z,61696000,5,453,,SF7BW125,sbox10,904.9,center-for-civic-innovation,70.45,,,,5,5,-66,10,9.21,1929220252
2020-02-02T03:41:41.953761701Z,61696000,7,375,,SF7BW125,sbox4,905.3,sds-alex-apt,67.55,,,,0,0,-43,8.75,4.21,2773215732
2020-02-02T03:42:06.310160457Z,61696000,7,1400,,SF7BW125,sbox2,905.3,sds-gateway-1,50.32,,,,0,0,-55,10.25,23.09,2223418652
2020-02-02T03:47:39.17634455Z,61696000,2,1319,,SF7BW125,sbox8,904.3,sds-gateway-1,51.59,,,,0,0,-65,7.5,23.04,2556310747
2020-02-02T03:50:40.20110974Z,61696000,0,712,,SF7BW125,sbox7,903.9,sds-gateway-1,40.89,,,,3,3,-63,9,23.06,2737239403
2020-02-02T03:51:04.412109502Z,61696000,4,199,,SF7BW125,sbox6,904.7,sds-gateway-3,64.11,,,,1,1,-13,9.25,8.63,2705220787
2020-02-02T03:54:39.249973389Z,113152000,4,505,,SF8BW125,sbox11,904.7,sds-gateway-1,66.58,,,,0,0,-55,12.25,8.99,2976347284
2020-02-02T03:54:57.860839519Z,61696000,0,433,,SF7BW125,sbox10,903.9,center-for-civic-innovation,70.38,,,,12,12,-64,8.75,9.18,2829217027
2020-02-02T03:56:41.83945468Z,61696000,3,378,,SF7BW125,sbox4,904.5,sds-alex-apt,67.3,,,,12,1,-43,9.5,3.86,3673210091
2020-02-02T03:57:06.25189679Z,61696000,0,1360,,SF7BW125,sbox2,903.9,sds-gateway-1,50.25,,,,1,1,-55,10.25,23.07,3123404971
2020-02-02T04:02:39.217883313Z,61696000,7,1294,,SF7BW125,sbox8,905.3,sds-gateway-1,51.67,,,,0,0,-63,9,23.1,3456287004
2020-02-02T04:05:40.069084065Z,61696000,7,694,,SF7BW125,sbox7,905.3,sds-gateway-1,40.93,,,,3,3,-64,8.25,23.07,3637220540
2020-02-02T04:06:04.427704164Z,61696000,5,198,,SF7BW125,sbox6,904.9,sds-gateway-3,63.99,,,,2,2,-12,8.75,8.49,3605214956
