time,airtime,channel,co2,data_rate,dev_id,frequency,gtw_id,humidity,latitude,longitude,pm10,pm25,rssi,snr,temp,timestamp
2020-02-19T00:04:54.520305805Z,61696000,6,435,SF7BW125,sbox3,905.1,link-lab-smart-cville-2,68.97,38.020855,-78.47398,5,5,-69,10.25,11.97,726988900
2020-02-19T00:06:16.749134987Z,61696000,5,423,SF7BW125,sbox10,904.9,center-for-civic-innovation,62.03,38.030693,-78.47908,15,15,-59,9.5,14.27,1784644204
2020-02-19T00:11:10.642600352Z,205824000,2,672,SF9BW125,sbox7,904.3,sds-alex-apt,43.1,38.027557,-78.51521,14,14,-96,8,18.87,2070874044
2020-02-19T00:12:06.976334762Z,61696000,1,395,SF7BW125,sbox11,904.1,sds-gateway-1,36.97,38.030388,-78.484,1,1,-61,9.75,19.69,2225153723
2020-02-19T00:15:19.395700981Z,61696000,6,400,SF7BW125,sbox4,905.1,sds-alex-apt,73.29,38.027557,-78.51521,0,0,-46,10,11.05,2319580292
2020-02-19T00:17:36.803924434Z,61696000,0,440,SF7BW125,sbox8,903.9,sds-gateway-1,40.16,38.030388,-78.484,0,0,-60,10,19.67,2554928051
2020-02-19T00:19:54.507212742Z,61696000,5,443,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,72.4,38.020855,-78.47398,0,0,-67,9.75,11.76,1626979084
2020-02-19T00:21:16.763116864Z,61696000,7,422,SF7BW125,sbox10,905.3,center-for-civic-innovation,63.02,38.030693,-78.47908,7,7,-61,10,14.19,2684637828
2020-02-19T00:26:10.582180576Z,123392000,6,641,SF8BW125,sbox7,905.1,sds-alex-apt,47.53,38.027557,-78.51521,14,14,-97,10,14.55,2970772252
2020-02-19T00:27:06.913063196Z,61696000,7,395,SF7BW125,sbox11,905.3,sds-gateway-1,36.99,38.030388,-78.484,3,3,-64,10.75,19.77,3125138276
2020-02-19T00:30:19.334785902Z,61696000,0,400,SF7BW125,sbox4,903.9,sds-alex-apt,69.07,38.027557,-78.51521,0,0,-47,9.75,11.07,3219566427
2020-02-19T00:32:36.662797409Z,61696000,3,442,SF7BW125,sbox8,904.5,sds-gateway-1,39.71,38.030388,-78.484,0,0,-59,9.25,19.95,3454904747
2020-02-19T00:34:54.493582086Z,61696000,7,443,SF7BW125,sbox3,905.3,link-lab-smart-cville-2,74.55,38.020855,-78.47398,3,3,-71,9,11.58,2526969836
2020-02-19T00:36:16.747464001Z,61696000,1,423,SF7BW125,sbox10,904.1,center-for-civic-innovation,62.2,38.030693,-78.47908,6,6,-59,9.5,14.1,3584631051
2020-02-19T00:42:06.846601053Z,61696000,2,412,SF7BW125,sbox11,904.3,sds-gateway-1,36.95,38.030388,-78.484,0,0,-60,6.75,19.72,4025121851
2020-02-19T00:47:36.730537534Z,61696000,0,449,SF7BW125,sbox8,903.9,sds-gateway-1,39.97,38.030388,-78.484,4,4,-111,-4.25,19.64,59913955
2020-02-19T00:49:54.469685914Z,61696000,6,437,SF7BW125,sbox3,905.1,link-lab-smart-cville-2,69.08,38.020855,-78.47398,0,0,-69,10.5,11.63,3426960676
2020-02-19T00:51:16.750484474Z,61696000,2,411,SF7BW125,sbox10,904.3,center-for-civic-innovation,63.14,38.030693,-78.47908,13,7,-58,7.25,14.04,189657387
2020-02-19T00:56:10.495000051Z,113152000,4,591,SF8BW125,sbox7,904.7,sds-alex-apt,53.45,38.027557,-78.51521,12,12,-97,10,12.16,652401988
2020-02-19T00:57:06.901285772Z,61696000,5,408,SF7BW125,sbox11,904.9,sds-gateway-1,37.04,38.030388,-78.484,3,3,-60,9.25,19.69,630140340
2020-02-19T01:00:19.33273913Z,61696000,3,413,SF7BW125,sbox4,904.5,sds-alex-apt,68.69,38.027557,-78.51521,0,0,-47,9.75,11.13,901214987
2020-02-19T01:02:36.648920794Z,61696000,4,453,SF7BW125,sbox8,904.7,sds-gateway-1,40.02,38.030388,-78.484,3,3,-60,10.5,19.66,959890459
2020-02-19T01:04:54.491557153Z,61696000,2,435,SF7BW125,sbox3,904.3,link-lab-smart-cville-2,67.26,38.020855,-78.47398,3,3,-66,7.5,11.63,31984395
2020-02-19T01:06:16.748016418Z,61696000,4,410,SF7BW125,sbox10,904.7,center-for-civic-innovation,62.99,38.030693,-78.47908,14,14,-60,9.75,13.99,1089651035
2020-02-19T01:12:06.838783927Z,61696000,6,414,SF7BW125,sbox11,905.1,sds-gateway-1,37.04,38.030388,-78.484,2,2,-63,10,19.73,1530124988
2020-02-19T01:17:36.588978049Z,61696000,1,458,SF7BW125,sbox8,904.1,sds-gateway-1,40.29,38.030388,-78.484,4,4,-56,9.75,19.63,1859867115
2020-02-19T01:19:54.435990176Z,61696000,0,443,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,67.26,38.020855,-78.47398,0,0,-69,10.25,11.69,931975235
2020-02-19T01:21:16.749105961Z,61696000,5,411,SF7BW125,sbox10,904.9,center-for-civic-innovation,63.62,38.030693,-78.47908,16,16,-58,9.25,13.85,1989644892
2020-02-19T01:26:10.513328998Z,113152000,7,572,SF8BW125,sbox7,905.3,sds-alex-apt,56.31,38.027557,-78.51521,10,10,-101,9,11.44,125857852
2020-02-19T01:27:06.87399725Z,61696000,1,421,SF7BW125,sbox11,904.1,sds-gateway-1,37.12,38.030388,-78.484,2,2,-60,9,19.65,2430109619
2020-02-19T01:30:19.328943701Z,61696000,5,409,SF7BW125,sbox4,904.9,sds-alex-apt,70.01,38.027557,-78.51521,0,0,-46,9.75,11.07,374675148
2020-02-19T01:32:36.630740868Z,61696000,5,468,SF7BW125,sbox8,904.9,sds-gateway-1,40.21,38.030388,-78.484,0,0,-59,10,19.7,2759844188
2020-02-19T01:34:54.41824484Z,61696000,5,445,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,65.81,38.020855,-78.47398,4,4,-67,9.75,11.78,1831966212
2020-02-19T01:36:16.749381092Z,61696000,4,414,SF7BW125,sbox10,904.7,center-for-civic-innovation,64.04,38.030693,-78.47908,13,13,-59,9.25,13.95,2889638587
2020-02-19T01:41:10.534851235Z,113152000,2,548,SF8BW125,sbox7,904.3,sds-alex-apt,56.84,38.027557,-78.51521,1,1,-95,8,11.4,1025843580
2020-02-19T01:42:06.818026893Z,61696000,4,434,SF7BW125,sbox11,904.7,sds-gateway-1,37.19,38.030388,-78.484,2,2,-59,9.75,19.82,3330094683
2020-02-19T01:45:19.368306353Z,61696000,0,414,SF7BW125,sbox4,903.9,sds-alex-apt,69.85,38.027557,-78.51521,0,0,-49,11,11.05,1274661643
2020-02-19T01:47:36.580098953Z,61696000,7,551,SF7BW125,sbox8,905.3,sds-gateway-1,40.82,38.030388,-78.484,0,0,-112,-5,19.84,3659820172
2020-02-19T01:49:54.435309818Z,61696000,4,450,SF7BW125,sbox3,904.7,link-lab-smart-cville-2,65.33,38.020855,-78.47398,5,5,-70,10,11.84,2731957051
2020-02-19T01:51:16.768180933Z,61696000,0,415,SF7BW125,sbox10,903.9,center-for-civic-innovation,63.1,38.030693,-78.47908,9,9,-61,9.25,13.92,3789632339
2020-02-19T01:56:10.497160645Z,113152000,0,536,SF8BW125,sbox7,903.9,sds-alex-apt,56.73,38.027557,-78.51521,1,1,-99,10,11.35,1925829108
2020-02-19T01:57:06.868965349Z,61696000,7,513,SF7BW125,sbox11,905.3,sds-gateway-1,37.28,38.030388,-78.484,1,1,-114,-5.75,20.07,4230078868
2020-02-19T02:00:19.415959881Z,61696000,3,416,SF7BW125,sbox4,904.5,sds-alex-apt,69.3,38.027557,-78.51521,0,0,-46,9.25,11.09,2174648859
2020-02-19T02:02:36.503148449Z,61696000,6,636,SF7BW125,sbox8,905.1,sds-gateway-1,40.88,38.030388,-78.484,2,2,-55,9,20,264829836
2020-02-19T02:04:54.395998125Z,61696000,1,442,SF7BW125,sbox3,904.1,link-lab-smart-cville-2,64.85,38.020855,-78.47398,4,4,-69,8.75,11.86,3631948363
2020-02-19T02:06:16.750772818Z,61696000,7,407,SF7BW125,sbox10,905.3,center-for-civic-innovation,63.6,38.030693,-78.47908,17,14,-61,10.25,13.92,394658940
2020-02-19T02:11:10.425790326Z,113152000,4,528,SF8BW125,sbox7,904.7,sds-alex-apt,57.88,38.027557,-78.51521,1,1,-97,9.75,11.3,2825815028
2020-02-19T02:12:06.798828113Z,61696000,6,611,SF7BW125,sbox11,905.1,sds-gateway-1,37.33,38.030388,-78.484,1,1,-56,9.75,20.22,835096012
2020-02-19T02:15:19.265016105Z,61696000,6,411,SF7BW125,sbox4,905.1,sds-alex-apt,69.29,38.027557,-78.51521,0,0,-45,9,11.07,3074635724
2020-02-19T02:17:36.550149436Z,61696000,4,629,SF7BW125,sbox8,904.7,sds-gateway-1,40.84,38.030388,-78.484,0,0,-58,10.5,20.11,1164805931
2020-02-19T02:19:54.479773566Z,61696000,4,446,SF7BW125,sbox3,904.7,link-lab-smart-cville-2,67.08,38.020855,-78.47398,5,5,-71,10.75,11.81,236971483
2020-02-19T02:21:16.746226683Z,61696000,0,407,SF7BW125,sbox10,903.9,center-for-civic-innovation,63.28,38.030693,-78.47908,15,9,-61,9.75,13.92,1294652963
2020-02-19T02:26:10.483892428Z,113152000,7,528,SF8BW125,sbox7,905.3,sds-alex-apt,58.46,38.027557,-78.51521,0,0,-101,9.5,11.27,3725801164
2020-02-19T02:27:06.853488484Z,61696000,0,653,SF7BW125,sbox11,903.9,sds-gateway-1,37.51,38.030388,-78.484,3,3,-112,-7,20.43,1735080507
2020-02-19T02:30:19.333873425Z,61696000,4,411,SF7BW125,sbox4,904.7,sds-alex-apt,70.06,38.027557,-78.51521,0,0,-47,9.5,11.06,3974622531
2020-02-19T02:32:36.572078969Z,61696000,0,636,SF7BW125,sbox8,903.9,sds-gateway-1,40.99,38.030388,-78.484,0,0,-53,9.25,20.26,2064782355
2020-02-19T02:34:54.46074049Z,61696000,2,438,SF7BW125,sbox3,904.3,link-lab-smart-cville-2,64.89,38.020855,-78.47398,1,1,-69,7,11.88,1136962235
2020-02-19T02:36:16.757980717Z,61696000,2,397,SF7BW125,sbox10,904.3,center-for-civic-innovation,62.94,38.030693,-78.47908,22,22,-59,7.25,13.89,2194646715
2020-02-19T02:41:10.413872973Z,113152000,6,516,SF8BW125,sbox7,905.1,sds-alex-apt,58.81,38.027557,-78.51521,4,4,-99,11.25,11.23,330820012
2020-02-19T02:42:06.865621316Z,61696000,0,675,SF7BW125,sbox11,903.9,sds-gateway-1,37.68,38.030388,-78.484,8,2,-62,8.75,20.43,2635065235
2020-02-19T02:45:19.260370132Z,61696000,2,410,SF7BW125,sbox4,904.3,sds-alex-apt,69.34,38.027557,-78.51521,0,0,-47,6.25,11.06,579642147
2020-02-19T02:47:36.52395333Z,61696000,7,632,SF7BW125,sbox8,905.3,sds-gateway-1,41.89,38.030388,-78.484,2,2,-57,9,20.4,2964758684
2020-02-19T02:49:54.45978625Z,61696000,6,438,SF7BW125,sbox3,905.1,link-lab-smart-cville-2,64.42,38.020855,-78.47398,5,5,-70,11,11.83,2036953108
2020-02-19T02:51:16.744969445Z,61696000,5,406,SF7BW125,sbox10,904.9,center-for-civic-innovation,65.46,38.030693,-78.47908,10,10,-59,10.5,13.86,3094640484
2020-02-19T02:56:10.470913802Z,113152000,2,514,SF8BW125,sbox7,904.3,sds-alex-apt,59.21,38.027557,-78.51521,2,2,-97,8,11.18,1230806276
2020-02-19T02:57:06.736091688Z,61696000,7,673,SF7BW125,sbox11,905.3,sds-gateway-1,37.95,38.030388,-78.484,0,0,-61,9.5,20.59,3535049348
2020-02-19T03:00:19.201986588Z,61696000,6,413,SF7BW125,sbox4,905.1,sds-alex-apt,69.59,38.027557,-78.51521,0,0,-45,9.5,11.05,1479628588
2020-02-19T03:02:36.496763377Z,61696000,7,624,SF7BW125,sbox8,905.3,sds-gateway-1,42.39,38.030388,-78.484,4,4,-112,-4.75,20.48,3864735036
2020-02-19T03:04:54.429038677Z,61696000,5,449,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,66.3,38.020855,-78.47398,3,3,-68,9.5,11.66,2936944388
2020-02-19T03:06:16.745841997Z,61696000,6,401,SF7BW125,sbox10,905.1,center-for-civic-innovation,66.27,38.030693,-78.47908,13,8,-58,9.25,13.81,3994634412
2020-02-19T03:12:06.820320127Z,61696000,6,661,SF7BW125,sbox11,905.1,sds-gateway-1,38.32,38.030388,-78.484,2,2,-60,10,20.58,140066444
2020-02-19T03:17:36.419480031Z,61696000,2,630,SF7BW125,sbox8,904.3,sds-gateway-1,42.34,38.030388,-78.484,5,5,-53,7.5,20.46,469744083
2020-02-19T03:19:54.410810699Z,61696000,3,446,SF7BW125,sbox3,904.5,link-lab-smart-cville-2,66.1,38.020855,-78.47398,0,0,-71,11,11.66,3836934827
2020-02-19T03:21:16.752959998Z,61696000,7,404,SF7BW125,sbox10,905.3,center-for-civic-innovation,65.71,38.030693,-78.47908,6,6,-61,9,13.78,599661428
2020-02-19T03:26:10.364604733Z,113152000,4,523,SF8BW125,sbox7,904.7,sds-alex-apt,59.57,38.027557,-78.51521,1,1,-96,9.25,11.23,528720052
2020-02-19T03:27:06.792214044Z,61696000,0,639,SF7BW125,sbox11,903.9,sds-gateway-1,38.58,38.030388,-78.484,1,1,-61,9,20.33,1040050851
2020-02-19T03:30:19.213389868Z,61696000,0,416,SF7BW125,sbox4,903.9,sds-alex-apt,69.02,38.027557,-78.51521,0,0,-48,11,11.09,777543947
2020-02-19T03:32:36.391676971Z,61696000,7,627,SF7BW125,sbox8,905.3,sds-gateway-1,42.64,38.030388,-78.484,2,2,-117,-2.75,20.28,1369720876
2020-02-19T03:34:54.407500015Z,61696000,7,444,SF7BW125,sbox3,905.3,link-lab-smart-cville-2,65.53,38.020855,-78.47398,0,0,-72,9.25,11.7,441958540
2020-02-19T03:36:16.745663361Z,61696000,6,404,SF7BW125,sbox10,905.1,center-for-civic-innovation,66.28,38.030693,-78.47908,6,6,-57,9.75,13.75,1499655060
2020-02-19T03:41:10.423564947Z,113152000,7,521,SF8BW125,sbox7,905.3,sds-alex-apt,60.19,38.027557,-78.51521,0,0,-100,10,11.17,1428706668
2020-02-19T03:42:06.754264747Z,61696000,5,638,SF7BW125,sbox11,904.9,sds-gateway-1,38.93,38.030388,-78.484,0,0,-63,10.5,20.1,1940035308
2020-02-19T03:45:19.25009666Z,61696000,3,407,SF7BW125,sbox4,904.5,sds-alex-apt,69.31,38.027557,-78.51521,0,0,-45,9.25,11.13,1677530811
2020-02-19T03:47:36.399874181Z,61696000,5,631,SF7BW125,sbox8,904.9,sds-gateway-1,42.39,38.030388,-78.484,0,0,-57,10.5,20.19,2269696860
2020-02-19T03:49:54.386582203Z,61696000,3,439,SF7BW125,sbox3,904.5,link-lab-smart-cville-2,65.52,38.020855,-78.47398,0,0,-69,10,11.66,1341949467
2020-02-19T03:51:16.831902283Z,61696000,7,407,SF7BW125,sbox10,905.3,center-for-civic-innovation,67.13,38.030693,-78.47908,13,13,-60,10,13.72,2399648764
2020-02-19T03:56:10.345914107Z,113152000,2,521,SF8BW125,sbox7,904.3,sds-alex-apt,61.94,38.027557,-78.51521,0,0,-99,7.5,11.1,2328693228
2020-02-19T03:57:06.700445898Z,61696000,2,648,SF7BW125,sbox11,904.3,sds-gateway-1,38.94,38.030388,-78.484,0,0,-59,7,20.17,2840019787
2020-02-19T04:00:19.191516047Z,61696000,5,401,SF7BW125,sbox4,904.9,sds-alex-apt,69.63,38.027557,-78.51521,0,0,-44,8.75,11.17,2577517684
2020-02-19T04:02:36.343676852Z,61696000,4,637,SF7BW125,sbox8,904.7,sds-gateway-4,42.44,38.030346,-78.47713,0,0,-49,9.25,20.25,453829587
2020-02-19T04:04:55.369322406Z,61696000,0,444,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,66.64,38.020855,-78.47398,0,0,-71,9.75,11.6,2242939875
2020-02-19T04:06:16.730136247Z,61696000,0,414,SF7BW125,sbox10,903.9,center-for-civic-innovation,66.31,38.030693,-78.47908,16,16,-61,10.25,13.62,3299642859
2020-02-19T04:11:10.482176328Z,113152000,7,512,SF8BW125,sbox7,905.3,sds-alex-apt,62.43,38.027557,-78.51521,1,1,-101,10,11.1,3228679236
2020-02-19T04:12:06.719508559Z,61696000,3,646,SF7BW125,sbox11,904.5,sds-gateway-4,38.98,38.030346,-78.47713,4,4,-59,9.75,20.22,1024160883
2020-02-19T04:15:19.23650088Z,61696000,4,407,SF7BW125,sbox4,904.7,sds-alex-apt,70.07,38.027557,-78.51521,0,0,-47,9.25,11.17,3477504755
2020-02-19T04:17:36.395424468Z,61696000,1,642,SF7BW125,sbox8,904.1,sds-gateway-4,42.4,38.030346,-78.47713,1,1,-51,10,20.23,1353806355
2020-02-19T04:19:54.386340344Z,61696000,1,457,SF7BW125,sbox3,904.1,link-lab-smart-cville-2,66.32,38.020855,-78.47398,5,5,-67,9.25,11.59,3141931443
2020-02-19T04:21:16.649591672Z,61696000,4,413,SF7BW125,sbox10,904.7,center-for-civic-innovation,67.26,38.030693,-78.47908,8,8,-60,10.25,13.56,4199637035
2020-02-19T04:26:10.348044049Z,113152000,0,515,SF8BW125,sbox7,903.9,sds-alex-apt,62.5,38.027557,-78.51521,4,4,-99,10.25,11.13,4128665612
2020-02-19T04:27:06.662634997Z,61696000,1,636,SF7BW125,sbox11,904.1,sds-gateway-1,39.08,38.030388,-78.484,4,4,-61,9.75,20.22,345021355
2020-02-19T04:30:19.18842303Z,61696000,6,408,SF7BW125,sbox4,905.1,sds-alex-apt,69.88,38.027557,-78.51521,0,0,-44,9.5,11.14,82523508
2020-02-19T04:32:36.273269064Z,61696000,5,639,SF7BW125,sbox8,904.9,sds-gateway-1,42.36,38.030388,-78.484,0,0,-55,10,20.25,674658580
2020-02-19T04:34:54.345819351Z,61696000,2,461,SF7BW125,sbox3,904.3,link-lab-smart-cville-2,66.31,38.020855,-78.47398,4,4,-69,6.75,11.67,4041922411
2020-02-19T04:36:16.647931194Z,61696000,0,414,SF7BW125,sbox10,903.9,center-for-civic-innovation,66.71,38.030693,-78.47908,17,9,-61,10,13.59,804663563
2020-02-19T04:41:10.405045511Z,113152000,6,510,SF8BW125,sbox7,905.1,sds-alex-apt,62.22,38.027557,-78.51521,0,0,-99,10.25,11.1,733684828
2020-02-19T04:42:06.685878132Z,61696000,3,633,SF7BW125,sbox11,904.5,sds-gateway-4,39.08,38.030346,-78.47713,3,3,-61,11,20.24,2824131211
2020-02-19T04:45:19.232716397Z,61696000,1,406,SF7BW125,sbox4,904.1,sds-alex-apt,70.57,38.027557,-78.51521,0,0,-47,10,11.09,982510683
2020-02-19T04:47:36.269935673Z,61696000,4,637,SF7BW125,sbox8,904.7,sds-gateway-4,42.33,38.030346,-78.47713,2,2,-49,9.5,20.25,3153760235
2020-02-19T04:49:54.32425271Z,61696000,3,455,SF7BW125,sbox3,904.5,link-lab-smart-cville-2,67.74,38.020855,-78.47398,5,5,-70,10.5,11.63,646946155
2020-02-19T04:51:16.670579644Z,61696000,2,416,SF7BW125,sbox10,904.3,center-for-civic-innovation,62.8,38.030693,-78.47908,8,8,-59,7.5,13.82,1704657651
2020-02-19T04:56:10.348841874Z,113152000,3,518,SF8BW125,sbox7,904.5,sds-alex-apt,61.84,38.027557,-78.51521,0,0,-96,8.75,11.07,1633671348
2020-02-19T04:57:06.619658257Z,61696000,2,623,SF7BW125,sbox11,904.3,sds-gateway-1,39.1,38.030388,-78.484,0,0,-63,7.5,20.33,2144990235
2020-02-19T05:00:19.179100021Z,61696000,6,412,SF7BW125,sbox4,905.1,sds-alex-apt,70.28,38.027557,-78.51521,0,0,-45,9.75,11.03,1882497516
2020-02-19T05:02:36.237772808Z,61696000,6,625,SF7BW125,sbox8,905.1,sds-gateway-1,42.31,38.030388,-78.484,5,5,-53,8.5,20.29,2474611332
2/19/2020 5:04:54 AM,61696000,0,449,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,66.61,38.020855,-78.47398,6,6,-71,9,11.53,1546937187
2020-02-19T05:06:16.644679463Z,61696000,6,422,SF7BW125,sbox10,905.1,center-for-civic-innovation,64.3,38.030693,-78.47908,13,13,-60,9.75,13.79,2604651564
2020-02-19T05:11:10.292438984Z,113152000,4,515,SF8BW125,sbox7,904.7,sds-alex-apt,63.95,38.027557,-78.51521,2,2,-101,10.25,11.04,2533657788
2020-02-19T05:12:06.615012839Z,61696000,7,612,SF7BW125,sbox11,905.3,sds-gateway-1,39.16,38.030388,-78.484,1,1,-112,-7.25,20.24,3044974668
2020-02-19T05:15:19.136919642Z,61696000,4,413,SF7BW125,sbox4,904.7,sds-alex-apt,70.05,38.027557,-78.51521,0,0,-47,10,11.01,2782484395
2020-02-19T05:17:36.256263927Z,61696000,3,636,SF7BW125,sbox8,904.5,sds-gateway-4,42.32,38.030346,-78.47713,5,5,-52,10,20.28,658746739
2020-02-19T05:19:54.332149052Z,61696000,4,448,SF7BW125,sbox3,904.7,link-lab-smart-cville-2,66.12,38.020855,-78.47398,8,8,-69,9.5,11.56,2446928259
2020-02-19T05:21:16.645552947Z,61696000,1,412,SF7BW125,sbox10,904.1,center-for-civic-innovation,66.29,38.030693,-78.47908,7,7,-60,9.75,13.55,3504645523
2020-02-19T05:26:10.334859373Z,113152000,5,516,SF8BW125,sbox7,904.9,sds-alex-apt,63.88,38.027557,-78.51521,4,4,-99,10,11.02,3433644292
2020-02-19T05:27:06.650441288Z,61696000,7,617,SF7BW125,sbox11,905.3,sds-gateway-1,39.3,38.030388,-78.484,0,0,-61,9.25,20.17,3944959124
2020-02-19T05:30:19.251012908Z,61696000,1,410,SF7BW125,sbox4,904.1,sds-alex-apt,70.14,38.027557,-78.51521,0,0,-47,9,10.98,3682471299
2020-02-19T05:32:36.182797266Z,61696000,1,634,SF7BW125,sbox8,904.1,sds-gateway-1,42.39,38.030388,-78.484,2,2,-54,9.25,20.19,4274563539
2020-02-19T05:34:54.28932738Z,61696000,7,450,SF7BW125,sbox3,905.3,link-lab-smart-cville-2,66.55,38.020855,-78.47398,7,7,-72,10.25,11.5,3346919372
2020-02-19T05:36:16.651609074Z,61696000,6,411,SF7BW125,sbox10,905.1,center-for-civic-innovation,66.2,38.030693,-78.47908,11,11,-60,10.75,13.54,109672300
2020-02-19T05:41:10.272585253Z,113152000,1,521,SF8BW125,sbox7,904.1,sds-alex-apt,63.61,38.027557,-78.51521,2,2,-99,9.5,11.02,38663900
2020-02-19T05:42:06.581336765Z,61696000,0,616,SF7BW125,sbox11,903.9,sds-gateway-4,39.36,38.030346,-78.47713,0,0,-60,10,20.13,2129103923
2020-02-19T05:45:19.119449318Z,61696000,3,409,SF7BW125,sbox4,904.5,sds-alex-apt,70.06,38.027557,-78.51521,0,0,-46,10.25,10.92,287490683
2020-02-19T05:47:36.201018961Z,61696000,7,632,SF7BW125,sbox8,905.3,sds-gateway-1,42.62,38.030388,-78.484,4,4,-57,9.75,20.16,879573132
2020-02-19T05:49:54.278669748Z,61696000,0,451,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,67.82,38.020855,-78.47398,8,8,-69,10.25,11.31,4246910507
2020-02-19T05:51:16.653253778Z,61696000,0,408,SF7BW125,sbox10,903.9,center-for-civic-innovation,66.82,38.030693,-78.47908,18,18,-61,9.5,13.47,1009666331
2020-02-19T05:56:10.316419871Z,113152000,6,519,SF8BW125,sbox7,905.1,sds-alex-apt,64.06,38.027557,-78.51521,7,7,-99,9.75,10.96,938650076
2020-02-19T05:57:06.600238115Z,61696000,2,612,SF7BW125,sbox11,904.3,sds-gateway-1,39.5,38.030388,-78.484,0,0,-63,7,20.12,1449960819
2020-02-19T06:00:19.173732768Z,61696000,6,406,SF7BW125,sbox4,905.1,sds-alex-apt,70.26,38.027557,-78.51521,0,0,-45,9.25,10.89,1187477988
2020-02-19T06:02:36.168808323Z,61696000,6,644,SF7BW125,sbox8,905.1,sds-gateway-1,42.92,38.030388,-78.484,0,0,-54,9,20.14,1779549964
2020-02-19T06:04:54.356852631Z,61696000,7,449,SF7BW125,sbox3,905.3,link-lab-smart-cville-2,67,38.020855,-78.47398,2,2,-70,9.5,11.28,851934844
2020-02-19T06:06:16.656855003Z,61696000,4,413,SF7BW125,sbox10,904.7,center-for-civic-innovation,67.21,38.030693,-78.47908,18,18,-60,10.5,13.38,1909660243
2020-02-19T06:11:10.259462595Z,113152000,4,518,SF8BW125,sbox7,904.7,sds-alex-apt,64.38,38.027557,-78.51521,2,2,-99,9.25,10.9,1838636596
2020-02-19T06:12:06.55535906Z,61696000,6,610,SF7BW125,sbox11,905.1,sds-gateway-4,39.54,38.030346,-78.47713,3,3,-56,9.25,20.1,3929073708
2020-02-19T06:17:36.113590302Z,61696000,1,628,SF7BW125,sbox8,904.1,sds-gateway-1,42.72,38.030388,-78.484,4,4,-57,10.25,20.14,2679526051
2020-02-19T06:19:54.35089031Z,61696000,5,459,SF7BW125,sbox3,904.9,link-lab-smart-cville-2,70.56,38.020855,-78.47398,2,2,-71,9.25,11,1751925772
2020-02-19T06:21:16.639360347Z,61696000,6,415,SF7BW125,sbox10,905.1,center-for-civic-innovation,67.74,38.030693,-78.47908,10,10,-57,9,13.35,2809654764
2020-02-19T06:27:06.620983467Z,61696000,7,603,SF7BW125,sbox11,905.3,sds-gateway-1,39.55,38.030388,-78.484,6,6,-61,9.75,20.06,3249929716
2020-02-19T06:32:36.171468085Z,61696000,0,627,SF7BW125,sbox8,903.9,sds-gateway-1,42.98,38.030388,-78.484,4,4,-109,-3.25,20.07,3579502403
2020-02-19T06:34:54.33575212Z,61696000,7,458,SF7BW125,sbox3,905.3,link-lab-smart-cville-2,70.13,38.020855,-78.47398,1,1,-70,9.75,10.93,2651917332
2020-02-19T06:36:16.643800281Z,61696000,7,423,SF7BW125,sbox10,905.3,center-for-civic-innovation,68.12,38.030693,-78.47908,6,6,-61,10.5,13.33,3709648628
2020-02-19T06:41:10.288129573Z,113152000,2,520,SF8BW125,sbox7,904.3,sds-alex-apt,64.62,38.027557,-78.51521,1,1,-101,8,10.74,648165884
2020-02-19T06:42:06.55326224Z,61696000,4,589,SF7BW125,sbox11,904.7,sds-gateway-1,39.64,38.030388,-78.484,1,1,-61,10.25,19.99,4149914659
2020-02-19T06:45:19.136377523Z,61696000,2,410,SF7BW125,sbox4,904.3,sds-alex-apt,70.84,38.027557,-78.51521,0,0,-45,7.75,10.61,896995435
2020-02-19T06:47:36.094339247Z,61696000,3,612,SF7BW125,sbox8,904.5,sds-gateway-1,42.71,38.030388,-78.484,4,4,-55,9.75,20.02,184511587
2020-02-19T06:49:54.320912645Z,61696000,1,454,SF7BW125,sbox3,904.1,link-lab-smart-cville-2,70.24,38.020855,-78.47398,3,3,-67,10.5,10.87,3551908795
2020-02-19T06:51:16.648974132Z,61696000,5,414,SF7BW125,sbox10,904.9,center-for-civic-innovation,68.81,38.030693,-78.47908,18,18,-60,10,13.37,314675516
2020-02-19T06:56:10.243161932Z,113152000,1,521,SF8BW125,sbox7,904.1,sds-alex-apt,64.82,38.027557,-78.51521,1,1,-99,9.75,10.72,1548152644
2020-02-19T06:57:06.496670085Z,61696000,1,582,SF7BW125,sbox11,904.1,sds-gateway-1,39.66,38.030388,-78.484,1,1,-59,9.5,19.93,754931475
2020-02-19T07:00:19.072031114Z,61696000,1,404,SF7BW125,sbox4,904.1,sds-alex-apt,72.64,38.027557,-78.51521,0,0,-47,8.75,10.42,1796982387
2020-02-19T07:02:36.034439059Z,61696000,6,604,SF7BW125,sbox8,905.1,sds-gateway-1,42.97,38.030388,-78.484,4,4,-55,9.75,19.91,1084488012
2020-02-19T07:04:54.300336734Z,61696000,0,449,SF7BW125,sbox3,903.9,link-lab-smart-cville-2,71.25,38.020855,-78.47398,12,0,-71,10.75,10.8,156933531
